Row ID,Order ID,Year,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
133,ORD10132,2024,2024-02-22,2024-02-23,Same Day,CUST3132,Vijay,Corporate,India,Hyderabad,Telangana,656956,North,PRD5132,Electronics,Shirt,iPhone 14,19119.0,10,0.05,4490.730798445219
134,ORD10133,2023,2023-01-04,2023-01-10,Same Day,CUST3133,Meena,Corporate,India,Hyderabad,Telangana,647377,North,PRD5133,Fashion,Laptop,iPhone 14,65766.0,1,0.05,6330.258407767819
135,ORD10134,2024,2024-06-26,2024-06-24,First Class,CUST3134,Vijay,Home Office,India,New Delhi,Delhi,676001,North,PRD5134,Sports,Perfume,Nike Shoes,15074.0,2,0.05,2891.968254956181
136,ORD10135,2023,2023-08-26,2023-08-27,Same Day,CUST3135,Akalya,Corporate,India,Kochi,Kerala,693458,West,PRD5135,Beauty,Mobile,HP Laptop,51509.0,7,0.05,12853.04052095701
137,ORD10136,2023,2023-10-09,2023-10-10,Same Day,CUST3136,Akalya,Consumer,India,Salem,Tamil Nadu,602458,South,PRD5136,Home,Laptop,Sports Watch,54965.0,7,0.0,13168.492496520112
138,ORD10137,2024,2024-01-30,2024-02-06,Second Class,CUST3137,Kumar,Home Office,India,Hyderabad,Telangana,612701,East,PRD5137,Fashion,Shirt,HP Laptop,39392.0,3,0.2,6990.664480497603
139,ORD10138,2024,2024-04-18,2024-04-23,Standard Class,CUST3138,Deepa,Consumer,India,Bengaluru,Karnataka,668078,South,PRD5138,Home,TV,HP Laptop,75095.0,7,0.1,19372.75774786095
140,ORD10139,2024,2024-11-26,2024-11-25,Standard Class,CUST3139,Sara,Corporate,India,Bengaluru,Karnataka,665663,North,PRD5139,Beauty,TV,Mixer Pro,63033.0,6,0.2,14023.284848740434
141,ORD10140,2023,2023-04-05,2023-04-02,Standard Class,CUST3140,Sara,Home Office,India,New Delhi,Delhi,679761,West,PRD5140,Fashion,Laptop,Mixer Pro,69476.0,9,0.1,9523.305429098722
142,ORD10141,2023,2023-10-09,2023-10-06,,CUST3141,Kumar,Consumer,India,Salem,Tamil Nadu,623827,West,PRD5141,Beauty,Shirt,iPhone 14,58517.0,4,0.1,14367.166541848877
143,ORD10142,2023,2023-07-07,2023-07-07,First Class,CUST3142,Akalya,Corporate,India,Salem,Tamil Nadu,666667,North,PRD5142,Fashion,Laptop,Smart TV,15100.0,4,0.05,3094.3374951097826
144,ORD10143,2023,2023-08-18,2023-08-18,Second Class,CUST3143,Kumar,Consumer,India,Trivandrum,Kerala,654417,West,PRD5143,Home,Laptop,Nike Shoes,40080.0,2,,8783.759210883823
145,ORD10144,2023,2023-08-01,2023-07-31,,CUST3144,Kumar,Corporate,India,Hyderabad,Telangana,691161,South,PRD5144,Beauty,Mobile,Nike Shoes,61260.0,2,0.0,8302.330759011946
146,ORD10145,2023,2023-11-11,2023-11-14,Same Day,CUST3145,Deepa,Home Office,India,Pune,Maharashtra,645532,South,PRD5145,Home,Perfume,Sports Watch,24304.0,1,,
147,ORD10146,2023,2023-02-20,2023-02-23,,CUST3146,Akalya,Corporate,India,Salem,Tamil Nadu,610033,North,PRD5146,Sports,Perfume,LED Bulb,79542.0,7,0.0,15491.597677851272
148,ORD10147,2024,2024-11-14,2024-11-18,First Class,CUST3147,Rahul,Corporate,India,Mumbai,Maharashtra,641415,North,PRD5147,Sports,Shoes,Smart TV,61592.0,8,0.1,5567.428962620533
149,ORD10148,2023,2023-09-28,2023-09-26,Standard Class,CUST3148,Meena,Home Office,India,Hyderabad,Telangana,695572,North,PRD5148,Electronics,Shoes,Nike Shoes,37465.0,8,0.05,5131.15922390896
150,ORD10149,2023,2023-11-11,2023-11-14,Same Day,CUST3149,Rahul,Corporate,India,New Delhi,Delhi,643922,East,PRD5149,Fashion,Mixer,Sports Watch,,1,0.05,0.0
151,ORD10150,2024,2024-03-10,2024-03-08,Same Day,CUST3150,Kumar,Corporate,India,Kochi,Kerala,638547,West,PRD5150,Fashion,Mixer,HP Laptop,48324.0,6,0.1,6135.12987179391
152,ORD10151,2024,2024-05-02,2024-05-06,,CUST3151,Kumar,Home Office,India,Hyderabad,Telangana,670669,East,PRD5151,Beauty,Perfume,Smart TV,2622.0,10,,615.3209918282101
153,ORD10152,2024,2024-08-21,2024-08-28,,CUST3152,Akalya,Corporate,India,New Delhi,Delhi,682541,South,PRD5152,Home,Laptop,Cotton Shirt,37534.0,6,0.1,10596.763258104342
154,ORD10153,2023,2023-04-30,2023-05-03,Same Day,CUST3153,Sara,Corporate,India,Mangalore,Karnataka,600939,West,PRD5153,Fashion,Shoes,Mixer Pro,41792.0,7,0.05,10478.472290149917
155,ORD10154,2024,2024-02-11,2024-02-18,Same Day,CUST3154,Akalya,Consumer,India,Hyderabad,Telangana,696141,South,PRD5154,Beauty,Shoes,iPhone 14,34931.0,1,0.0,9611.744136828302
156,ORD10155,2024,2024-04-04,2024-04-10,,CUST3155,Rahul,Corporate,India,Hyderabad,Telangana,667884,East,PRD5155,Sports,Mixer,Smart TV,39536.0,3,0.0,
157,ORD10156,2023,2023-09-10,2023-09-17,Second Class,CUST3156,Sara,Consumer,India,Kochi,Kerala,636401,North,PRD5156,Electronics,Perfume,HP Laptop,78947.0,4,,22355.085640142614
158,ORD10157,2023,2023-02-08,2023-02-11,Second Class,CUST3157,Meena,Consumer,India,Hyderabad,Telangana,613428,North,PRD5157,Electronics,Laptop,Smart TV,54577.0,7,0.05,
159,ORD10158,2024,2024-11-05,2024-11-11,Standard Class,CUST3158,Vijay,Corporate,India,Coimbatore,Tamil Nadu,690626,Central,PRD5158,Fashion,Perfume,Sports Watch,74724.0,2,0.05,5746.087829795216
160,ORD10159,2023,2023-08-08,2023-08-11,Same Day,CUST3159,Rahul,Home Office,India,Mangalore,Karnataka,637660,South,PRD5159,Sports,Mobile,Smart TV,50015.0,5,0.0,13734.556209098204
161,ORD10160,2024,2024-10-10,2024-10-07,First Class,CUST3160,Vijay,Consumer,India,Hyderabad,Telangana,687529,North,PRD5160,Beauty,Laptop,LED Bulb,16291.0,9,0.0,2565.5369817147357
162,ORD10161,2024,2024-05-19,2024-05-25,Same Day,CUST3161,Akalya,Home Office,India,Hyderabad,Telangana,628351,West,PRD5161,Beauty,Shirt,iPhone 14,10769.0,2,0.1,1795.3256670977153
163,ORD10162,2023,2023-12-08,2023-12-10,Second Class,CUST3162,Meena,Consumer,India,Trivandrum,Kerala,610604,East,PRD5162,Fashion,Mixer,Samsung Mobile,40513.0,7,0.0,4114.613941916489
164,ORD10163,2023,2023-02-24,2023-02-28,Standard Class,CUST3163,Deepa,Home Office,India,Hyderabad,Telangana,634049,West,PRD5163,Electronics,TV,Sports Watch,2483.0,6,0.0,
165,ORD10164,2023,2023-03-01,2023-02-27,First Class,CUST3164,Vijay,Consumer,India,Kozhikode,Kerala,699365,West,PRD5164,Home,Perfume,LED Bulb,17524.0,6,0.05,1342.427756648678
166,ORD10165,2023,2023-09-13,2023-09-15,Second Class,CUST3165,Deepa,Home Office,India,New Delhi,Delhi,606608,North,PRD5165,Electronics,Laptop,Sports Watch,27289.0,6,0.1,7347.733866219543
167,ORD10166,2023,2023-02-15,2023-02-17,Second Class,CUST3166,Vijay,Consumer,India,Mysuru,Karnataka,601521,Central,PRD5166,Sports,Perfume,Nike Shoes,77022.0,5,0.2,13341.083477221804
168,ORD10167,2023,2023-08-20,2023-08-23,First Class,CUST3167,Rahul,Consumer,India,New Delhi,Delhi,652734,East,PRD5167,Sports,Shirt,Sports Watch,77485.0,4,0.0,7513.172888065001
169,ORD10168,2024,2024-09-08,2024-09-11,Same Day,CUST3168,Vijay,Consumer,India,Salem,Tamil Nadu,602495,North,PRD5168,Home,TV,Cotton Shirt,53430.0,1,0.05,11487.969580332263
170,ORD10169,2023,2023-09-20,2023-09-19,First Class,CUST3169,Deepa,Corporate,India,Chennai,Tamil Nadu,654301,North,PRD5169,Beauty,Laptop,LED Bulb,13225.0,6,0.05,1253.3427173930106
171,ORD10170,2024,2024-09-01,2024-09-06,,CUST3170,Deepa,Home Office,India,Kochi,Kerala,693397,West,PRD5170,Beauty,Perfume,Mixer Pro,67364.0,9,0.1,12303.673567412328
172,ORD10171,2024,2024-11-19,2024-11-16,Second Class,CUST3171,Meena,Corporate,India,Mangalore,Karnataka,675038,North,PRD5171,Electronics,Shirt,Samsung Mobile,22263.0,3,0.2,
173,ORD10172,2024,2024-11-13,2024-11-11,Second Class,CUST3172,Rahul,Consumer,India,Nagpur,Maharashtra,623366,East,PRD5172,Electronics,Shoes,Mixer Pro,7644.0,8,0.2,994.0878211784175
174,ORD10173,2023,2023-04-22,2023-04-27,Second Class,CUST3173,Kumar,Consumer,India,Coimbatore,Tamil Nadu,623651,South,PRD5173,Fashion,Shoes,Nike Shoes,7489.0,2,0.05,2165.8602331202715
175,ORD10174,2023,2023-12-31,2023-12-28,First Class,CUST3174,Vijay,Consumer,India,Kozhikode,Kerala,652083,Central,PRD5174,Electronics,Shoes,HP Laptop,61997.0,4,,11458.655762171824
176,ORD10175,2024,2024-08-21,2024-08-23,Standard Class,CUST3175,Kumar,Home Office,India,Kochi,Kerala,642488,East,PRD5175,Sports,Mixer,LED Bulb,60958.0,3,0.05,12187.20559480321
177,ORD10176,2024,2024-11-06,2024-11-06,First Class,CUST3176,Akalya,Consumer,India,Nagpur,Maharashtra,684212,East,PRD5176,Sports,Shoes,iPhone 14,,2,0.0,0.0
178,ORD10177,2024,2024-01-20,2024-01-19,Same Day,CUST3177,Sara,Corporate,India,New Delhi,Delhi,616017,South,PRD5177,Electronics,Laptop,Nike Shoes,18896.0,7,0.1,3725.0364123240474
179,ORD10178,2024,2024-01-22,2024-01-26,Same Day,CUST3178,Rahul,Corporate,India,Kochi,Kerala,621145,West,PRD5178,Home,Laptop,Mixer Pro,55596.0,7,,15752.459930213412
180,ORD10179,2023,2023-07-07,2023-07-07,Second Class,CUST3179,Akalya,Corporate,India,Mysuru,Karnataka,668254,North,PRD5179,Sports,Mobile,LED Bulb,15694.0,6,0.05,2496.425834842158
181,ORD10180,2023,2023-12-28,2023-12-30,Standard Class,CUST3180,Meena,Corporate,India,Salem,Tamil Nadu,675911,West,PRD5180,Electronics,Shoes,Samsung Mobile,5754.0,6,0.1,1705.7604440504992
182,ORD10181,2023,2023-01-23,2023-01-30,Second Class,CUST3181,Kumar,Home Office,India,Salem,Tamil Nadu,619638,West,PRD5181,Sports,Shirt,LED Bulb,58761.0,8,0.1,12199.490693507367
183,ORD10182,2023,2023-12-10,2023-12-07,Standard Class,CUST3182,Meena,Corporate,India,Nagpur,Maharashtra,670668,Central,PRD5182,Electronics,Shirt,Mixer Pro,74508.0,8,0.05,6254.478990484607
184,ORD10183,2023,2023-12-16,2023-12-22,Second Class,CUST3183,Rahul,Consumer,India,Kozhikode,Kerala,607336,West,PRD5183,Home,Laptop,Mixer Pro,23201.0,2,,5319.100260265012
185,ORD10184,2023,2023-07-08,2023-07-13,,CUST3184,Akalya,Corporate,India,Pune,Maharashtra,637941,North,PRD5184,Beauty,Mobile,Smart TV,49106.0,6,0.1,
186,ORD10185,2024,2024-08-26,2024-08-26,First Class,CUST3185,Meena,Consumer,India,Hyderabad,Telangana,658912,North,PRD5185,Sports,Laptop,Nike Shoes,18223.0,7,0.1,2930.559870218726
187,ORD10186,2024,2024-01-12,2024-01-15,Same Day,CUST3186,Deepa,Consumer,India,New Delhi,Delhi,652734,South,PRD5186,Home,Shoes,Smart TV,18002.0,1,0.2,4724.75026913838
188,ORD10187,2024,2024-02-10,2024-02-11,Standard Class,CUST3187,Rahul,Corporate,India,New Delhi,Delhi,648182,North,PRD5187,Beauty,Laptop,LED Bulb,47987.0,1,,
189,ORD10188,2023,2023-06-02,2023-06-04,Same Day,CUST3188,Rahul,Home Office,India,Salem,Tamil Nadu,667765,North,PRD5188,Sports,Mixer,Cotton Shirt,,3,,0.0
190,ORD10189,2023,2023-12-21,,Standard Class,CUST3189,Akalya,Home Office,India,Mysuru,Karnataka,630715,South,PRD5189,Sports,Perfume,Cotton Shirt,21418.0,6,0.0,2422.828241571644
191,ORD10190,2024,2024-05-21,2024-05-22,Standard Class,CUST3190,Akalya,Corporate,India,Hyderabad,Telangana,699574,West,PRD5190,Beauty,Shoes,Sports Watch,68517.0,9,0.1,13776.001490943556
192,ORD10191,2023,2023-10-22,2023-10-26,Standard Class,CUST3191,Meena,Home Office,India,Nagpur,Maharashtra,610415,North,PRD5191,Beauty,Laptop,LED Bulb,64737.0,6,0.1,5826.326652045828
193,ORD10192,2024,2024-04-11,2024-04-16,,CUST3192,Deepa,Corporate,India,Hyderabad,Telangana,672879,West,PRD5192,Electronics,Shoes,Sports Watch,50963.0,5,,13831.034528501354
194,ORD10193,2023,2023-03-15,2023-03-16,,CUST3193,Kumar,Consumer,India,Salem,Tamil Nadu,645833,West,PRD5193,Fashion,Mobile,Samsung Mobile,71724.0,6,0.2,
195,ORD10194,2024,2024-10-10,2024-10-08,Standard Class,CUST3194,Rahul,Corporate,India,Hyderabad,Telangana,609724,Central,PRD5194,Electronics,Mixer,Smart TV,31054.0,2,,2441.1304166195364
196,ORD10195,2023,2023-11-16,,Standard Class,CUST3195,Rahul,Home Office,India,Madurai,Tamil Nadu,622917,South,PRD5195,Beauty,Laptop,iPhone 14,31384.0,3,0.1,3495.037565482449
197,ORD10196,2024,2024-03-20,2024-03-17,First Class,CUST3196,Kumar,Consumer,India,Bengaluru,Karnataka,632356,East,PRD5196,Beauty,Perfume,Mixer Pro,11666.0,2,,3182.823414514526
198,ORD10197,2024,2024-04-01,2024-03-30,First Class,CUST3197,Meena,Corporate,India,Mangalore,Karnataka,680854,West,PRD5197,Beauty,Mixer,HP Laptop,60757.0,8,,
199,ORD10198,2024,2024-05-07,,,CUST3198,Meena,Consumer,India,New Delhi,Delhi,604258,South,PRD5198,Beauty,Mobile,Smart TV,30221.0,4,0.2,5268.992082004643
200,ORD10199,2023,2023-04-23,2023-04-20,Same Day,CUST3199,Sara,Consumer,India,Hyderabad,Telangana,644944,South,PRD5199,Sports,TV,LED Bulb,22921.0,4,0.0,
201,ORD10200,2024,2024-03-15,2024-03-21,Same Day,CUST3200,Rahul,Corporate,India,Mysuru,Karnataka,645915,West,PRD5200,Sports,Laptop,Cotton Shirt,15538.0,10,0.05,967.0745711733217
202,ORD10201,2023,2023-10-07,2023-10-12,First Class,CUST3201,Meena,Home Office,India,Kochi,Kerala,679563,East,PRD5201,Fashion,Shoes,Cotton Shirt,47850.0,2,0.1,9396.876792505393
203,ORD10202,2024,2024-12-17,2024-12-20,Standard Class,CUST3202,Rahul,Home Office,India,Hyderabad,Telangana,638853,North,PRD5202,Electronics,Perfume,Cotton Shirt,40760.0,3,0.0,7593.067857448569
204,ORD10203,2024,2024-05-09,2024-05-07,,CUST3203,Sara,Corporate,India,Kozhikode,Kerala,612047,South,PRD5203,Electronics,Shirt,Sports Watch,41912.0,8,0.05,12479.67588826462
205,ORD10204,2024,2024-05-04,2024-05-05,Standard Class,CUST3204,Deepa,Corporate,India,New Delhi,Delhi,684763,South,PRD5204,Beauty,Laptop,iPhone 14,,9,0.2,0.0
206,ORD10205,2023,2023-01-26,2023-02-01,Same Day,CUST3205,Meena,Consumer,India,Madurai,Tamil Nadu,624692,North,PRD5205,Sports,TV,Sports Watch,4042.0,6,0.1,802.0660559262435
207,ORD10206,2023,2023-05-27,2023-05-26,First Class,CUST3206,Kumar,Corporate,India,Pune,Maharashtra,675249,West,PRD5206,Home,Perfume,Mixer Pro,62640.0,5,,17102.61340376013
208,ORD10207,2023,2023-05-31,2023-06-02,Same Day,CUST3207,Rahul,Home Office,India,Mumbai,Maharashtra,687645,East,PRD5207,Home,Mobile,Nike Shoes,1113.0,5,,294.3310616523106
209,ORD10208,2024,2024-07-11,2024-07-18,Second Class,CUST3208,Rahul,Corporate,India,Mysuru,Karnataka,617007,South,PRD5208,Home,Laptop,Mixer Pro,72197.0,3,0.0,16194.164949064454
210,ORD10209,2023,2023-09-13,2023-09-16,Second Class,CUST3209,Akalya,Corporate,India,Nagpur,Maharashtra,602590,Central,PRD5209,Beauty,Laptop,Nike Shoes,3181.0,3,0.0,757.1111524350388
211,ORD10210,2024,2024-08-14,2024-08-18,,CUST3210,Rahul,Corporate,India,Nagpur,Maharashtra,653266,South,PRD5210,Home,Perfume,Sports Watch,55048.0,1,0.1,8099.118219919446
212,ORD10211,2024,2024-09-03,2024-09-01,Same Day,CUST3211,Vijay,Corporate,India,New Delhi,Delhi,638975,South,PRD5211,Beauty,Perfume,LED Bulb,18400.0,1,0.0,2724.2547993209364
213,ORD10212,2024,2024-05-30,2024-05-28,,CUST3212,Sara,Consumer,India,Coimbatore,Tamil Nadu,601345,West,PRD5212,Beauty,Shoes,Cotton Shirt,18067.0,9,0.05,1059.572716851515
214,ORD10213,2024,2024-12-09,2024-12-16,,CUST3213,Meena,Home Office,India,Bengaluru,Karnataka,653295,South,PRD5213,Sports,Shoes,Sports Watch,25092.0,8,0.0,6960.357023126681
215,ORD10214,2024,2024-07-18,2024-07-20,Standard Class,CUST3214,Meena,Home Office,India,Chennai,Tamil Nadu,653838,West,PRD5214,Beauty,Perfume,Sports Watch,71060.0,10,0.0,17386.173564115747
216,ORD10215,2024,2024-03-18,2024-03-15,First Class,CUST3215,Vijay,Consumer,India,Pune,Maharashtra,646221,East,PRD5215,Beauty,Perfume,iPhone 14,15370.0,4,0.05,4508.481057420634
217,ORD10216,2023,2023-07-14,2023-07-14,Standard Class,CUST3216,Meena,Corporate,India,Pune,Maharashtra,664025,South,PRD5216,Home,TV,Samsung Mobile,66206.0,1,0.05,5083.069247479915
218,ORD10217,2023,2023-12-02,2023-12-04,,CUST3217,Meena,Corporate,India,Pune,Maharashtra,695638,East,PRD5217,Fashion,Shoes,Nike Shoes,39379.0,6,0.2,7831.5597879666875
219,ORD10218,2024,2024-06-29,2024-06-30,Same Day,CUST3218,Kumar,Home Office,India,Mumbai,Maharashtra,628997,Central,PRD5218,Beauty,Shirt,iPhone 14,42942.0,5,0.2,9022.254057714632
220,ORD10219,2024,2024-05-14,2024-05-16,,CUST3219,Akalya,Home Office,India,Hyderabad,Telangana,686414,North,PRD5219,Home,Shirt,Smart TV,53873.0,8,,9979.081614682882
221,ORD10220,2023,2023-04-12,2023-04-15,,CUST3220,Meena,Consumer,India,Trivandrum,Kerala,621959,Central,PRD5220,Fashion,Mixer,Sports Watch,63213.0,9,0.2,11294.799859215778
222,ORD10221,2023,2023-11-30,2023-12-03,,CUST3221,Kumar,Home Office,India,Nagpur,Maharashtra,682122,East,PRD5221,Home,TV,Smart TV,26160.0,8,0.1,7206.7935357203505
223,ORD10222,2023,2023-04-05,2023-04-03,Standard Class,CUST3222,Meena,Home Office,India,Hyderabad,Telangana,616000,North,PRD5222,Sports,Perfume,Smart TV,22386.0,10,,2624.3950038698777
224,ORD10223,2023,2023-07-31,2023-08-06,Standard Class,CUST3223,Akalya,Home Office,India,New Delhi,Delhi,625291,West,PRD5223,Beauty,Shoes,Sports Watch,77780.0,3,0.2,22511.23480915299
225,ORD10224,2023,2023-11-08,2023-11-13,,CUST3224,Sara,Home Office,India,Coimbatore,Tamil Nadu,634610,East,PRD5224,Electronics,Shirt,LED Bulb,4571.0,8,0.2,245.68290228354465
226,ORD10225,2023,2023-11-19,2023-11-21,Second Class,CUST3225,Rahul,Consumer,India,Bengaluru,Karnataka,638345,South,PRD5225,Fashion,Perfume,Mixer Pro,34649.0,4,0.0,7203.576243285971
227,ORD10226,2024,2024-01-04,2024-01-08,Standard Class,CUST3226,Rahul,Corporate,India,Salem,Tamil Nadu,662982,East,PRD5226,Sports,TV,Mixer Pro,24099.0,3,,4762.9974401362
228,ORD10227,2023,2023-06-16,2023-06-17,First Class,CUST3227,Kumar,Corporate,India,Nagpur,Maharashtra,612168,Central,PRD5227,Sports,TV,Mixer Pro,61310.0,4,0.2,6070.365742479653
229,ORD10228,2024,2024-11-22,2024-11-19,Second Class,CUST3228,Meena,Corporate,India,New Delhi,Delhi,628226,North,PRD5228,Electronics,Mixer,Samsung Mobile,17638.0,2,0.1,3717.8272091249205
230,ORD10229,2024,2024-09-09,2024-09-13,,CUST3229,Vijay,Home Office,India,Mumbai,Maharashtra,612633,Central,PRD5229,Sports,Mobile,Samsung Mobile,60855.0,10,0.2,7686.0395987166885
231,ORD10230,2023,2023-06-06,2023-06-09,Same Day,CUST3230,Sara,Corporate,India,Pune,Maharashtra,608142,Central,PRD5230,Fashion,Shirt,Samsung Mobile,31116.0,4,0.0,5515.368224031679
232,ORD10231,2023,2023-03-26,2023-04-01,Second Class,CUST3231,Sara,Corporate,India,Hyderabad,Telangana,654441,Central,PRD5231,Home,TV,Smart TV,21028.0,6,0.05,4393.246705247018
233,ORD10232,2024,2024-10-16,2024-10-20,Standard Class,CUST3232,Akalya,Corporate,India,Mangalore,Karnataka,627393,East,PRD5232,Sports,TV,HP Laptop,33120.0,4,0.05,3896.409945418764
234,ORD10233,2023,2023-12-21,2023-12-28,First Class,CUST3233,Kumar,Home Office,India,Kochi,Kerala,649276,West,PRD5233,Home,Mixer,LED Bulb,9951.0,3,0.1,1448.079307264288
235,ORD10234,2024,2024-09-06,2024-09-10,Second Class,CUST3234,Vijay,Corporate,India,Chennai,Tamil Nadu,603609,South,PRD5234,Electronics,Shirt,LED Bulb,56412.0,4,0.05,13262.814116421052
236,ORD10235,2024,2024-10-05,2024-10-10,Second Class,CUST3235,Akalya,Home Office,India,Kozhikode,Kerala,626031,North,PRD5235,Beauty,Shirt,Mixer Pro,67637.0,8,0.05,6807.208535310761
237,ORD10236,2023,2023-08-03,2023-08-07,First Class,CUST3236,Vijay,Corporate,India,Hyderabad,Telangana,697098,Central,PRD5236,Beauty,Mobile,Samsung Mobile,50001.0,9,0.2,2646.146303779274
238,ORD10237,2024,2024-02-10,2024-02-14,,CUST3237,Vijay,Home Office,India,Mangalore,Karnataka,602725,North,PRD5237,Fashion,Mobile,Cotton Shirt,60850.0,3,,7115.74661295983
239,ORD10238,2024,2024-06-22,2024-06-25,Standard Class,CUST3238,Rahul,Home Office,India,Kozhikode,Kerala,645219,West,PRD5238,Electronics,Laptop,Nike Shoes,62478.0,8,0.1,14251.416594111479
240,ORD10239,2023,2023-02-02,2023-02-04,Same Day,CUST3239,Vijay,Corporate,India,Nagpur,Maharashtra,656597,West,PRD5239,Fashion,Shoes,Nike Shoes,60810.0,5,0.2,16281.448892660153
241,ORD10240,2023,2023-08-26,2023-08-28,Same Day,CUST3240,Deepa,Corporate,India,Kozhikode,Kerala,684152,West,PRD5240,Sports,Shirt,Sports Watch,39903.0,3,0.0,3331.3756451137715
242,ORD10241,2024,2024-05-29,2024-06-03,,CUST3241,Akalya,Home Office,India,Trivandrum,Kerala,682656,Central,PRD5241,Sports,Shoes,iPhone 14,56474.0,8,0.0,12772.867555693665
243,ORD10242,2024,2024-11-23,,First Class,CUST3242,Meena,Corporate,India,Mangalore,Karnataka,605905,South,PRD5242,Home,Mobile,Cotton Shirt,66182.0,10,0.1,10054.386860942705
244,ORD10243,2024,2024-02-10,2024-02-07,Second Class,CUST3243,Vijay,Consumer,India,New Delhi,Delhi,678189,Central,PRD5243,Beauty,TV,Mixer Pro,45693.0,1,,10574.468765159843
245,ORD10244,2024,2024-04-16,2024-04-23,First Class,CUST3244,Sara,Consumer,India,Nagpur,Maharashtra,646932,North,PRD5244,Fashion,Mobile,iPhone 14,29135.0,3,0.1,6226.045758491338
246,ORD10245,2023,2023-09-02,2023-08-30,,CUST3245,Akalya,Corporate,India,Nagpur,Maharashtra,662843,North,PRD5245,Electronics,Mixer,Sports Watch,56842.0,8,0.05,6746.517703680782
247,ORD10246,2024,2024-09-16,2024-09-18,Same Day,CUST3246,Akalya,Home Office,India,Nagpur,Maharashtra,604636,South,PRD5246,Sports,Mixer,Sports Watch,28527.0,4,0.1,
248,ORD10247,2023,2023-02-13,2023-02-10,Second Class,CUST3247,Vijay,Corporate,India,Hyderabad,Telangana,633094,South,PRD5247,Beauty,Shoes,Smart TV,20260.0,3,0.1,4928.107933954774
249,ORD10248,2023,2023-01-12,2023-01-14,First Class,CUST3248,Sara,Consumer,India,Mumbai,Maharashtra,646068,East,PRD5248,Beauty,Mixer,LED Bulb,49353.0,8,,9368.238540680615
250,ORD10249,2024,2024-10-28,2024-10-27,First Class,CUST3249,Meena,Corporate,India,Kochi,Kerala,657370,West,PRD5249,Sports,Laptop,Samsung Mobile,,6,0.0,0.0
251,ORD10250,2024,2024-08-28,2024-08-30,First Class,CUST3250,Akalya,Consumer,India,New Delhi,Delhi,697328,South,PRD5250,Electronics,Mixer,HP Laptop,7341.0,8,0.2,
252,ORD10251,2023,2023-05-09,,Second Class,CUST3251,Rahul,Home Office,India,Trivandrum,Kerala,636852,Central,PRD5251,Sports,Shoes,Sports Watch,57654.0,1,0.0,13388.762958554296
253,ORD10252,2023,2023-06-04,2023-06-06,Standard Class,CUST3252,Vijay,Corporate,India,Hyderabad,Telangana,697975,South,PRD5252,Home,TV,Mixer Pro,13299.0,5,0.0,2093.8669501534655
254,ORD10253,2024,2024-11-28,2024-12-02,Standard Class,CUST3253,Akalya,Home Office,India,Mysuru,Karnataka,689975,Central,PRD5253,Beauty,Mixer,iPhone 14,8570.0,1,0.0,
255,ORD10254,2024,2024-09-06,2024-09-12,Standard Class,CUST3254,Rahul,Home Office,India,Hyderabad,Telangana,671262,West,PRD5254,Beauty,Shirt,Nike Shoes,22421.0,8,,6389.858631776194
256,ORD10255,2023,2023-10-28,2023-11-02,First Class,CUST3255,Meena,Consumer,India,Mysuru,Karnataka,602220,South,PRD5255,Beauty,Shirt,Cotton Shirt,15874.0,6,0.2,3033.4955576058796
257,ORD10256,2024,2024-10-04,2024-10-02,Second Class,CUST3256,Vijay,Corporate,India,Kozhikode,Kerala,632587,East,PRD5256,Home,Mixer,Smart TV,,1,0.2,0.0
258,ORD10257,2023,2023-08-01,2023-08-05,Second Class,CUST3257,Deepa,Home Office,India,Salem,Tamil Nadu,614947,West,PRD5257,Fashion,Shirt,Sports Watch,55234.0,10,,3383.7674882578945
